83,81,-97,85,29,-59,63,61,32,52,-67,-34,-13,68,-67,51,-77,99,-43,90
-59,-67,56,16,-97,-94,-91,-86,54,46,30,-60,81,-45,-64,-89,15,86,96,24
-76,51,-5,-62,-65,85,97,-75,-34,-23,-84,37,-94,91,-43,48,12,25,0,-100
10,12,-80,41,98,3,44,-35,8,86,-62,-68,-90,86,69,71,-18,52,28,-97
66,-9,-47,94,-15,-18,-13,-29,-96,-87,41,87,-8,-58,-34,4,-73,28,56,9
-57,-33,84,42,90,44,12,28,-18,-96,-32,7,-83,21,48,-100,19,26,76,81
14,-79,58,78,-30,-42,63,15,-94,-67,-92,-31,24,-42,-55,12,33,49,10,-13
-78,-5,33,22,-6,-83,-63,44,8,13,-45,28,71,-38,69,-38,13,-56,-92,-4
-19,68,-89,59,-50,46,-75,-52,-96,30,30,82,-44,89,85,-39,-69,-89,97,-70
89,-57,-46,-10,-5,28,64,31,37,-85,20,58,70,25,7,35,-7,-100,92,-23
45,-39,30,-82,-13,-17,50,23,0,96,-9,-85,-96,-38,-70,-38,16,84,-3,-33
-31,-36,51,-57,-55,50,47,-76,93,-2,-83,-49,78,-47,22,10,-5,85,28,-3
80,8,97,5,-67,92,90,-42,81,74,91,-52,-38,22,46,-29,-69,7,-40,-34
-49,14,-36,72,-31,-1,1,99,16,79,-55,-11,-2,-92,-32,83,35,-46,-51,65
97,-4,73,58,-10,13,69,30,-55,-83,77,99,-26,49,-7,68,47,-14,10,61
3,91,57,79,65,-34,-26,-5,66,31,80,0,52,-11,-26,67,-10,-57,71,-22
-8,-6,62,66,-84,-50,64,-7,28,-33,42,42,-21,-1,-21,19,-29,80,30,97
-35,-83,26,-71,-26,9,89,-51,77,-14,-71,96,-96,-19,-14,-21,-59,72,96,10
31,79,60,2,-21,-91,-89,-61,-64,88,71,-40,-50,-32,36,-74,94,33,61,-60
-74,51,15,-82,-59,48,-22,-38,51,-63,69,69,20,67,-94,-85,-83,52,-4,25
-99,-67,-60,-79,56,52,42,-98,35,11,-92,-47,21,33,-73,-63,54,-12,15,47
-90,-71,-94,-93,-19,99,82,-59,34,93,15,84,-93,-50,93,94,-90,-25,-21,-71
22,62,-59,61,84,63,-38,-85,46,-81,52,80,-83,83,27,4,-24,-89,-77,21
-29,91,-27,85,83,55,89,60,70,-71,87,61,-58,-96,51,95,-11,-34,28,-34
20,-71,19,-57,32,-62,-84,43,92,97,92,43,67,45,16,-96,15,-21,-22,-57
-48,88,6,50,40,72,60,82,-66,33,18,99,39,-40,-74,80,46,51,91,-46
2,-45,21,-92,-42,84,34,41,-71,85,-10,46,-29,-5,92,85,78,98,-92,-48
-27,3,-53,77,-78,-69,-13,29,-40,-82,18,24,38,81,-29,41,-53,77,-96,-96
-71,83,31,-4,-33,99,70,85,28,-53,42,-49,-17,74,-24,50,-80,17,2,-60
-23,-64,42,25,30,-31,53,-18,-74,19,55,-44,-63,18,-7,78,39,-11,-4,-86
47,79,-3,-79,-66,50,-81,-24,44,-56,-4,74,-26,77,-26,73,-99,65,-83,-18
29,45,28,55,-52,-83,-8,-32,-81,76,-95,86,45,67,48,85,74,-71,30,80
-90,-20,45,-45,-25,-6,55,-13,-30,-79,13,-87,-65,81,-30,-81,95,75,-55,51
75,-80,-92,-15,65,20,39,-16,-73,92,-5,-87,-69,-43,-6,11,30,-5,-6,97
39,-99,-49,25,-54,-64,-79,56,26,-15,20,77,8,5,-11,-34,31,-11,-76,84
7,-76,-48,83,48,53,-95,95,-24,38,33,63,-35,-98,-44,29,98,-23,52,-26
84,-5,99,-63,-52,-19,83,39,-13,-45,66,24,18,89,-47,-1,24,68,-42,65
80,66,17,48,-69,-84,-11,-54,62,5,98,-1,5,77,59,93,-88,33,-93,5
-53,-21,-31,-73,8,15,46,10,81,49,31,48,-89,66,-57,-61,96,66,77,17
30,47,40,-23,96,-35,67,65,-53,-40,-6,-25,-16,-93,87,61,-15,-15,-43,-23
-18,-10,16,-24,-97,-55,-10,54,79,14,-79,81,-57,5,-23,-57,66,-18,92,83
43,88,-2,21,-72,92,47,35,-55,4,13,89,32,13,-4,-58,88,6,-3,-30
51,-81,51,-21,-50,26,-42,-52,-46,-31,-27,51,-94,-70,95,-10,20,-5,-30,-53
-53,75,-52,-56,81,81,50,-33,57,-94,-27,99,-71,-98,38,-77,98,31,-94,-38
62,33,86,-3,-54,1,-81,97,-95,-38,-39,15,-79,55,83,-42,-88,54,-39,-52
-24,-14,-83,-10,-67,19,-91,36,-47,-91,-40,69,-82,-55,-31,73,-14,12,7,-98
-29,-34,-70,13,-44,26,71,11,78,-31,40,74,-39,-83,30,64,12,17,24,29
-94,64,84,-43,7,-79,16,-63,72,-58,74,66,79,-94,-76,51,-34,-1,56,66
-14,-8,-94,78,21,46,-96,-42,-79,50,2,-91,-88,-51,21,-38,21,-18,-72,-77
-34,13,20,-24,23,-2,-81,-73,-17,24,26,-54,88,60,11,63,-57,-48,-22,-100
-5,35,33,-41,90,56,-38,-64,57,-35,-79,70,73,-63,-79,-87,21,-48,-17,-42
-21,3,88,32,87,93,-4,-81,-7,-42,-12,51,48,-40,14,6,-72,25,-79,28
76,-79,-84,-17,44,-27,-60,-7,63,-91,-46,70,17,93,-84,10,65,-74,87,-87
-3,-7,86,-41,-76,-22,60,11,18,79,-75,-10,-94,-35,59,-11,-48,89,-51,-62
-33,69,76,84,55,91,-68,63,-89,-24,34,-49,54,-19,-24,77,-32,-13,54,29
-30,-50,-26,1,-16,-36,51,15,-81,-71,-59,-98,-32,12,-72,8,-13,89,52,-60
43,9,26,-27,-86,-72,-52,-88,17,-3,-4,-16,-84,-21,-58,-92,-100,-38,84,-57
-54,-18,59,95,-91,47,45,-8,77,85,98,-55,8,18,35,10,52,-15,12,63
0,33,44,7,-73,-59,-85,-14,82,-8,-22,-97,65,27,68,-7,-61,-92,-88,75
-57,-84,-65,-87,-56,-77,-97,38,-7,-82,-57,-22,-26,67,43,21,-14,89,-76,5
-11,40,-21,87,85,37,-29,-68,-13,-25,64,21,-73,-42,18,10,-59,29,66,-41
-22,83,68,-91,-3,-33,-15,-52,64,47,75,-42,-13,44,-70,31,-82,-41,65,-36
-20,-57,7,75,-95,-97,-71,-1,-69,59,95,-75,-84,-65,-69,9,81,94,-22,-13
12,84,-75,9,29,-11,-3,-49,-59,91,74,-94,-47,-61,-24,-96,63,-57,7,34
43,81,-11,18,77,-7,-11,-27,88,50,53,-1,0,-3,-44,25,-53,14,-48,-17
13,66,-51,-27,-4,2,-13,43,7,75,12,-6,99,-23,-59,-82,57,-90,91,-83
43,-83,-96,65,-31,2,-69,-47,95,-50,-87,59,4,38,25,-7,-53,-78,39,-41
2,47,80,47,-45,-70,-79,-57,80,61,-78,-35,-25,46,-36,66,68,34,47,80
-19,16,85,76,-77,93,69,-28,-38,-80,62,28,59,-20,-47,-52,-14,57,86,49
69,56,66,-46,-47,-17,34,-94,29,33,-50,-4,-79,19,5,-85,31,-30,-94,-62
85,-46,-27,-89,90,79,6,-50,45,-60,-19,63,82,-20,69,-69,84,-86,-90,11
-27,-36,5,-33,23,28,56,81,-87,59,41,-75,-69,17,-42,97,12,-25,87,22
37,88,-52,-78,43,32,93,-41,70,-36,81,78,85,-59,-61,58,24,-100,62,42
38,56,-55,-51,41,-45,-49,-21,-89,-87,22,4,98,98,-61,16,-13,-39,54,-11
35,-98,12,-98,-71,61,-13,12,-80,-60,-73,-48,-29,-93,62,64,52,25,-31,69
64,88,-62,62,85,20,51,57,-43,-40,7,23,30,-37,-59,92,-1,85,38,-21
60,93,30,-91,-95,-73,43,3,4,-81,96,-46,-86,51,12,63,-5,-29,-86,-96
83,-85,-48,-93,-52,-64,64,65,2,58,-33,-67,21,-53,82,-14,-9,52,41,36
97,60,24,3,62,11,-57,94,92,12,-5,59,26,-34,44,97,47,-73,60,-84
65,44,55,12,84,-12,-57,65,77,68,-50,-39,-71,-89,32,18,33,-93,-55,-63
-5,52,45,-8,55,20,-55,-22,24,52,-60,51,-36,-69,74,-35,-79,-61,-12,36
-3,64,36,98,78,92,52,-65,2,-60,-42,22,-38,45,-58,-52,7,-73,37,72
-30,65,5,-81,-94,27,52,-42,-23,-45,-80,-58,-81,75,71,58,-23,-63,10,44
-80,46,8,30,-39,-56,-34,58,81,36,-3,69,-69,47,-32,-87,64,-31,74,79
17,16,-14,73,-70,69,-5,76,-59,-6,80,-75,-17,-70,-93,6,14,-76,-40,30
51,-64,40,6,-84,4,-61,-97,-26,-11,18,-41,38,-75,62,7,-10,-82,65,86
-87,70,-48,27,-15,81,51,95,-56,-99,-24,51,84,89,12,37,-66,75,-68,22
-49,-65,93,-35,1,80,68,84,68,-62,-16,-11,-11,-14,68,93,30,47,-60,-100
21,15,-56,-51,52,88,-45,69,54,-39,56,-10,-85,52,-13,41,4,50,92,84
-97,89,98,-1,-32,-73,-55,32,-44,26,-44,-11,7,-6,56,-45,-92,79,38,-81
-9,22,83,-74,-48,16,-96,82,-22,52,-37,-9,-26,19,51,97,-95,-39,8,-26
-2,-72,60,44,-99,85,24,-53,-55,1,-92,19,72,50,-72,46,-81,-78,-56,-9
-90,-47,62,-13,-41,-35,-99,23,29,-20,-56,-70,98,-74,-18,-86,40,-100,-36,-24
63,63,68,-28,59,63,85,-9,-11,35,-51,22,50,-21,-36,15,-43,87,-3,18
-65,34,-51,76,-4,-19,45,-69,43,-94,-64,-33,92,18,-85,-77,-92,53,8,84
55,27,44,-7,96,40,39,75,-88,-72,-30,19,14,-13,15,-12,71,-70,73,60
-29,98,-80,-86,-4,19,12,19,98,70,-35,51,56,18,-17,-57,-67,-84,-81,-63
-42,32,84,-59,56,-67,-81,38,94,-65,-95,-79,44,90,-1,48,71,-68,25,39
43,70,-51,-17,34,-47,99,-9,-1,-60,97,-85,40,30,37,44,-69,-60,-13,-74
79,-34,78,-68,-80,-72,85,-34,-28,-95,-97,62,-1,47,81,36,59,-31,69,48
-13,0,4,-25,7,-7,-63,-25,8,40,-45,-89,95,-19,-35,-30,60,-59,98,-46
-82,13,34,66,58,-15,72,-21,-1,11,25,-4,43,-11,16,-3,-90,-38,-7,47
-74,-78,-41,-59,-67,-6,-34,75,-87,7,-85,36,53,28,80,-61,73,29,53,-3
-42,-98,15,29,25,90,-68,33,-62,66,61,-83,42,-64,84,28,33,-85,-57,41
24,88,77,1,54,-32,99,72,-25,43,-87,-9,71,73,69,-8,-97,-45,-17,-43
-25,-62,-80,-21,87,-55,-14,15,46,-42,99,45,-25,-35,52,92,96,-51,-48,74
18,76,43,-100,28,-4,7,-91,72,-96,-45,-12,24,-19,-84,-18,43,90,-83,25
11,-46,40,20,46,-69,-37,2,47,-7,-93,77,-92,-29,-88,-7,-82,-8,31,14
10,24,88,-96,-42,-47,39,67,99,44,86,-42,93,92,31,5,60,94,-62,-64
-30,49,48,-64,-47,45,-82,-69,91,54,-86,13,-87,98,30,-48,39,83,94,-99
65,-30,-56,60,-6,-64,78,11,-60,-35,91,-53,66,74,-58,-86,75,-41,47,-86
-82,45,-100,9,-32,-91,-86,-73,-88,-93,-97,-87,75,91,95,61,-68,-99,33,-8
54,38,21,11,64,-99,-96,95,90,36,69,65,-56,-7,-39,-71,-75,7,-73,45
-48,15,-47,16,72,53,-57,-40,44,44,4,-99,12,-84,98,-16,95,55,31,45
-63,-94,-44,20,60,-15,-63,-57,26,30,-49,-9,-68,24,-69,-77,-29,-39,61,50
-2,-4,-87,-81,-2,-60,52,-42,95,-31,-21,-34,73,-38,80,-54,46,-43,75,-9
-63,91,69,22,56,-89,-72,-62,-69,28,-84,57,-52,94,79,-58,-27,-52,69,-24
74,-30,22,-50,-26,-13,90,-19,-79,71,56,68,-89,50,91,-7,-46,-94,27,-9
41,-97,-82,-16,-7,68,-96,23,6,49,43,5,41,65,59,-7,-34,50,-87,85
-12,55,-83,-89,71,-89,-14,49,-44,-1,20,-89,55,28,-79,95,74,-8,-16,-41
62,-63,-10,41,-96,-65,-60,-43,-100,10,-33,78,32,52,-67,-62,24,91,-57,-62
86,-19,-46,42,72,5,62,56,-4,50,17,-69,4,-27,52,-4,52,31,-82,-53
65,-45,-36,-64,-33,-76,73,-94,53,13,44,29,-9,-62,-91,21,84,28,95,-21
53,-17,-95,-6,-50,22,-74,-43,43,-19,48,-46,37,62,-20,-17,-6,83,57,94
-19,9,-89,-54,-89,-16,9,8,-58,-97,61,36,-18,-92,-55,35,59,37,81,-31
30,57,32,60,-94,-15,-88,84,-38,35,-77,74,-66,-87,81,-68,-80,-13,98,-18
75,-10,-99,87,-37,-64,-67,54,-30,20,47,-4,-31,47,-4,-54,61,-80,58,67
32,-57,75,28,-67,-29,-94,-13,37,60,-59,-23,50,65,-1,2,-97,-56,49,-12
-42,-7,-31,39,-2,43,-40,87,-80,14,-49,-2,42,93,1,-86,92,-42,-1,-43
-2,-16,-95,84,92,-14,-58,21,13,-66,92,90,71,82,-34,26,56,-18,-13,-38
36,99,-74,-32,52,94,60,83,-69,8,-1,8,79,-78,94,-39,64,54,-38,86
-55,17,-31,96,-63,3,-18,20,-34,-51,-51,-3,55,-64,60,86,-20,-20,-74,-2
-61,-97,28,33,-84,-94,40,-25,96,-46,15,-46,2,41,57,74,2,89,14,-40
54,-90,90,-4,34,43,-74,-88,-39,28,88,71,46,18,9,21,10,-72,-14,-6
79,-55,-2,51,-75,10,4,48,29,66,3,86,46,12,-93,-37,10,-40,7,-32
1,-59,-75,-85,61,-30,98,23,-4,29,-46,-43,-65,27,-80,-64,84,-92,-87,-38
85,-37,28,59,98,-25,-31,47,69,-56,-20,86,-35,-48,-81,-23,47,15,-58,61
-56,-17,25,28,-18,-1,-44,-89,95,-82,-28,-67,-62,-26,0,-26,-87,92,-29,-94
-7,-16,-99,-31,38,-52,60,-91,-41,-74,-74,41,37,81,-26,-83,-69,89,79,-27
-32,46,15,-26,66,89,76,-77,15,-17,-77,95,-92,98,-8,-55,99,57,77,-6
12,-52,13,-4,-35,82,37,-48,99,91,-6,82,-79,-33,25,-47,-10,-48,60,38
-87,-57,25,-60,86,5,-70,85,-30,-58,74,-22,-49,-35,0,14,91,99,38,93
6,-13,-80,60,72,-29,-35,-17,-71,44,43,-87,10,-39,23,-38,-85,53,-95,37
24,-23,64,89,-15,81,-52,49,3,-7,-28,90,57,34,-64,39,-41,48,22,39
89,15,-37,-80,35,95,-68,34,27,-69,-28,-46,84,-3,1,-80,87,-99,82,-67
-74,-69,-99,8,-72,-43,58,-48,-71,-49,-55,58,-78,-41,94,-99,-54,90,-50,-28
78,54,58,71,0,67,-13,-83,35,-39,68,84,-12,92,-75,-8,9,52,-21,74
30,-72,59,4,74,75,-27,-24,29,65,54,88,-52,81,33,18,18,-54,21,-27
55,57,-33,-70,-7,-78,13,63,89,-78,79,99,-37,-14,-68,-47,-91,31,69,-6
-56,-49,10,-4,74,78,21,3,51,85,18,-84,-60,-7,35,-59,-92,-37,75,76
64,-91,-98,96,73,-11,-68,-8,50,-27,-92,73,2,-40,61,-3,-55,-95,-61,86
69,63,68,-53,32,60,-61,60,25,21,-44,-74,74,37,48,49,-10,-52,22,97
74,-12,97,33,77,19,79,5,-18,57,-67,-84,99,-3,-37,-16,73,58,97,-39
-21,-18,8,14,-7,-50,22,-54,2,-9,-75,-86,99,54,38,-5,-44,27,-2,44
-61,-57,-39,-2,-20,-44,84,52,-67,-86,-86,91,-37,41,46,-76,-33,86,30,-78
29,96,49,-7,52,54,0,59,-25,-83,-91,70,-79,-99,37,73,3,40,15,-29
-67,-14,-78,-19,-93,-32,-36,-29,22,-93,85,43,-24,92,79,-38,-9,-46,17,40
43,89,57,86,69,80,43,78,35,3,-3,-36,76,-58,-2,-70,57,-80,-37,8
-72,-78,-14,-98,-59,-88,17,-20,-75,19,79,94,99,-26,10,-36,-92,-11,-17,-88
-35,-88,-69,-4,86,-94,-28,64,75,-1,-57,42,64,28,-77,-24,-12,-52,-77,-31
-31,-64,63,26,38,-21,-14,80,20,-25,49,56,-36,-40,-42,-44,66,47,52,-40
54,90,-55,-47,25,-76,-54,31,4,-9,13,60,-77,53,-58,-86,47,-77,71,42
-66,-53,7,-52,85,56,-35,-12,12,19,19,39,-51,-84,94,94,-3,96,-44,-1
84,-48,53,58,23,-3,95,79,41,-31,-55,-90,83,-44,72,82,33,-59,21,37
26,40,74,-35,-61,91,-7,-55,-54,-33,-18,-15,-58,17,-67,-10,16,14,83,72
-28,63,27,-74,-34,72,19,21,-76,-36,2,-38,90,74,2,47,-61,-80,88,49
49,13,-32,38,-59,-46,90,97,10,-17,31,-8,67,24,-44,-31,-3,80,97,5
-46,28,36,-45,37,-31,-64,-69,-68,62,99,35,63,4,-3,-30,87,46,88,-62
-50,-4,-49,-75,68,-97,92,6,-78,-92,87,-48,78,40,-34,16,-61,21,-33,4
80,-70,3,-73,97,-99,-72,-76,90,65,-44,29,-12,99,80,67,20,45,-40,-36
24,-84,-27,-11,63,8,13,22,-58,40,-45,91,-6,60,20,-5,-61,-53,7,1
68,55,-30,23,-70,-33,41,-98,39,-11,-41,86,35,-59,97,27,51,-74,-41,-66
-76,69,-75,88,2,-44,16,-57,29,-7,-49,-87,69,17,38,48,83,94,-75,27
-36,-13,-10,3,-5,-94,74,76,-54,-12,-41,39,-97,-45,-9,-2,-29,31,-36,-69
-60,-2,3,51,-89,-64,-6,27,1,-11,26,98,-46,-57,11,-43,46,-62,22,3
-19,-36,66,0,-52,50,61,84,-69,98,-71,-8,37,29,-29,42,67,13,74,-94
57,33,-84,87,53,34,-7,91,69,32,-6,68,19,-33,1,33,36,80,-31,38
-63,-82,-27,-21,-65,72,85,87,-52,-25,87,3,23,5,62,-68,34,38,69,74
74,2,63,19,-95,59,70,-60,69,65,-88,-6,-51,52,-94,52,-14,30,51,88
94,-80,66,94,5,78,-19,-84,-99,85,-85,-47,-49,81,57,-10,47,-32,2,71
68,-77,72,53,-69,93,12,-45,-1,-26,20,91,-31,26,63,-56,36,-91,49,53
67,-46,17,-39,6,25,-79,82,27,51,-3,-52,10,66,47,9,4,-74,-14,20
-74,61,5,-93,96,-33,-61,2,-86,28,38,-97,99,70,-76,85,24,42,87,40
-23,69,-89,-23,72,-1,-61,-39,14,67,86,4,73,72,-61,3,-97,-72,30,-96
41,-21,-61,4,-58,69,51,21,-98,-30,-63,63,27,52,-51,62,-67,-27,71,-29
63,-25,-51,-91,61,94,-15,98,92,-50,-66,-88,-26,88,26,72,72,43,-75,-89
-37,55,16,42,36,-9,15,-64,-78,65,37,8,-34,-21,-32,-64,39,-70,82,88
24,98,-81,-46,42,95,-49,-42,57,22,91,28,3,39,14,-95,-82,8,93,-40
99,46,-7,12,-53,25,-8,97,-9,-6,-68,38,-17,22,-27,-96,-36,-56,79,-83
36,-76,84,-58,30,85,-58,-61,-22,3,80,78,31,-71,-43,-57,-5,-68,-51,15
7,-40,-79,-86,28,21,-63,4,65,58,-100,-51,-92,-77,31,36,-55,65,59,-21
-90,-28,89,7,-98,3,30,10,-61,-21,-35,85,46,72,-71,71,30,12,87,20
-18,-76,-90,-1,-10,63,69,38,-10,17,-49,-8,-21,29,-50,-56,-30,73,99,79
33,86,97,55,-84,35,-49,-66,92,-96,70,-99,77,13,94,-52,-95,25,-35,-27
-47,83,75,-13,37,-18,-83,-71,2,-94,65,50,-42,79,-81,-1,91,97,-31,-60
-16,91,-8,-86,53,58,15,-10,88,59,39,-94,-44,62,19,18,90,87,-67,31
-69,-86,69,-73,13,37,12,-28,24,83,7,-94,-36,-87,-57,-42,24,43,-88,66
-75,-62,-100,97,-18,-68,34,2,-10,36,88,82,-39,-73,64,89,-30,39,6,9
93,-81,50,52,95,-67,55,6,-31,44,16,-98,96,38,-86,-66,-12,-29,-56,9
54,-68,-22,95,75,50,71,64,93,-34,-21,82,58,6,61,-46,-72,88,-84,-12
43,-45,-53,53,-20,-78,-25,-26,-76,-69,91,16,62,-53,-45,80,-66,-74,-93,-40
-8,-55,10,-49,-57,-19,-28,19,-57,-20,-90,35,11,-77,-84,28,-14,26,-65,-2
34,-73,-50,-62,-67,39,10,-83,30,57,38,-91,3,79,-81,79,-20,-33,-27,56
9,-75,0,69,14,85,-32,45,-25,-7,-3,68,-19,98,-94,-27,51,-84,-83,-82
24,-58,-49,-60,70,-91,-52,47,56,71,-96,19,-93,-92,28,95,28,68,1,-47
-94,35,-93,-96,-31,-67,-24,-84,-49,-99,52,57,98,-80,98,-39,-7,95,-22,69
8,44,36,-57,62,-91,80,-45,40,14,58,38,27,58,88,72,1,-92,8,50
-50,45,43,-16,-22,22,19,18,85,-85,-93,20,-58,7,-86,47,2,-81,-79,-26
62,-52,-91,16,84,75,80,67,-77,-43,37,13,79,-59,51,33,69,87,91,-54
70,-69,61,65,40,34,25,36,38,26,-96,47,73,-39,-92,91,-37,4,-60,68
74,-15,-52,72,-79,41,99,-32,96,-80,-46,89,70,95,-68,36,80,-80,-20,22
88,78,39,62,97,66,18,80,93,30,7,-49,96,92,-70,-37,6,-72,65,-21
45,-43,82,-32,36,-83,42,81,-82,35,82,41,84,-86,-95,99,-76,-77,-22,-28
9,-40,66,90,6,80,99,27,0,91,-78,-24,-22,-46,48,83,-16,-83,99,80
45,-45,-22,-2,90,76,51,9,53,14,-72,-44,64,-77,-91,86,6,63,1,-19
-28,90,6,-9,-10,88,17,-31,91,75,-83,-63,-10,19,93,-43,14,98,12,-22
64,-78,-52,-5,-31,-55,8,-77,32,-71,41,-12,39,-88,-44,-41,-16,57,9,8
30,-91,89,26,-71,87,-96,-74,40,70,-32,-70,88,3,-43,-94,-84,98,62,-72
25,-56,77,-60,46,-12,86,-30,-32,7,-47,18,97,-40,-8,59,-3,57,-54,-78
91,-26,-55,60,-95,57,-51,-59,-27,-54,3,14,65,-19,-25,-74,-24,-81,-45,3
-32,71,-88,-87,-24,-50,-81,2,4,76,-11,10,-75,-12,97,-61,-32,-77,-24,12
-60,-17,38,35,-42,-47,93,43,85,-71,91,21,74,60,13,49,-10,18,23,-3
37,-43,-72,-74,-92,97,22,-30,-38,-1,-32,-7,-34,16,86,54,62,-58,-98,-56
-22,96,49,51,21,68,-7,19,-37,49,81,76,37,-39,45,-34,-45,-76,17,77
60,35,-64,-17,79,-61,-88,70,47,-11,-64,-24,-93,23,-29,-72,12,75,-6,28
86,63,11,51,58,-53,-97,-76,2,-26,83,64,19,-80,-18,-1,96,28,-22,58
-42,-77,24,-53,-19,-80,-96,4,13,-39,-2,-89,39,9,86,-52,73,-87,89,-37
56,98,-56,-33,-18,-83,81,19,-66,69,40,-98,-23,-100,98,79,-10,-54,-75,30
-98,-67,38,6,53,63,-87,86,-56,-32,77,-64,99,-12,-26,14,-91,-28,-67,-88
84,-70,60,-92,-36,-16,78,-4,-41,16,67,-100,99,55,-63,65,51,-17,40,69
-48,6,8,53,-71,-42,78,96,2,34,-82,68,-27,-39,26,-72,1,-52,-86,88
-67,-45,-41,-94,-55,-64,18,24,32,-53,35,-86,-95,-8,-36,82,78,46,54,37
-82,-55,39,84,-2,37,49,86,12,-76,1,53,44,-42,42,35,56,56,39,-87
60,-33,-16,85,-73,23,-68,87,-73,25,-49,53,-20,-86,-36,-45,85,-59,-26,74
-64,29,30,10,32,-15,-33,-53,67,-20,68,28,25,7,18,75,97,8,-65,-15
-100,-25,82,-5,1,-94,-21,56,-97,14,-35,27,-13,-34,-82,-90,-53,-86,22,-12
51,-17,96,-60,-18,46,-67,15,-26,-46,47,-67,-46,47,73,-5,63,33,63,14
-2,-45,-49,-29,14,-17,4,-92,89,-8,79,-1,-26,-1,-19,-80,40,-64,-71,-2
18,-5,57,21,-32,-69,-99,-14,74,84,-100,-42,-90,-89,44,-44,-67,13,47,-35
-74,-28,92,82,66,96,71,9,81,-71,-81,-62,-96,76,71,-96,35,-48,53,-2
-63,21,56,93,46,-83,29,14,22,-100,35,28,-66,-47,69,-60,-7,44,98,-14
27,-17,-4,25,-26,34,55,-24,54,8,-81,15,47,-58,-82,35,83,-63,-62,-70
42,22,13,-48,-85,83,36,-60,-88,82,-90,56,-84,-46,40,-24,-57,70,1,-57
61,-53,-15,26,-39,-36,-3,14,23,71,16,11,52,40,36,14,58,-15,-37,-76
44,-62,-75,-79,65,85,66,94,55,30,68,-86,-45,-88,62,54,17,32,-22,-69
-50,-60,34,-8,69,-65,-64,-20,-4,93,-30,-1,-60,-100,-85,37,9,29,63,80
45,53,54,60,29,26,71,48,55,-44,-84,-68,-93,91,34,-67,86,-44,3,92
-24,93,92,84,-91,63,73,28,48,99,47,-75,-96,91,44,24,-37,-4,54,-62
-64,14,-49,46,79,20,73,-27,-91,-14,15,-68,0,0,41,23,78,-90,73,-5
-73,85,98,-71,-32,-76,94,-99,-51,-27,-48,12,-11,-84,-8,-24,72,-66,87,-89
1,-29,76,-4,-23,98,55,99,-10,-86,30,95,-55,-24,-80,-39,64,-18,-76,61
-43,-58,74,20,-43,-88,-89,-39,43,25,30,67,26,-74,47,37,82,65,97,-5
7,-99,47,55,-12,83,-6,-36,95,-71,67,31,-21,-55,22,-19,-6,-60,-24,-9
-44,7,49,-77,11,39,-31,15,86,79,-42,-18,33,-2,56,-49,7,27,-34,80
1,56,78,-38,-68,22,-30,-22,43,45,-25,69,41,-98,-84,46,1,-90,-64,80
-60,97,-91,5,79,-36,55,9,16,-19,9,4,77,39,94,78,3,65,-9,-44
8,-9,30,-74,85,-49,9,31,-64,-80,26,48,-55,48,-26,45,58,-59,58,56
-82,-9,56,-81,-53,99,-28,97,28,87,6,26,-87,22,-97,26,1,18,27,51
49,5,77,-13,-29,-84,92,77,-98,13,72,-52,35,-28,-3,-38,-43,31,-30,-64
-95,56,-50,16,42,-94,58,-8,-40,-84,-81,11,-79,-15,53,49,-20,33,-94,-38
81,-85,26,-18,-30,33,-88,88,24,36,-99,-47,95,1,19,-48,-59,89,-6,-74
-23,-42,37,-6,81,38,-1,0,-52,-63,6,-50,40,37,92,-80,-42,-55,32,14
-84,-37,-82,-36,7,-11,45,-55,35,-93,-54,-40,-14,24,-76,-25,8,74,-36,20
-6,56,97,9,-67,65,-35,87,56,-10,-44,-94,50,51,70,19,-82,78,36,22
5,-13,21,-86,-65,-98,-43,56,67,50,47,-89,93,-74,-42,2,-51,-97,42,83
-94,14,71,17,-52,53,37,-4,-48,-15,-86,-1,-93,-84,-76,-76,97,24,-24,88
-84,31,-100,-74,10,6,99,63,-37,41,78,91,-92,-65,1,-7,-30,-55,-60,-82
22,37,26,-51,38,19,-38,-85,-85,-90,-83,-85,-1,-7,98,5,85,-85,5,7
-20,-91,-31,-74,-51,88,26,70,62,65,-81,63,-92,-3,-61,71,-40,18,99,64
50,-72,10,-99,83,68,-59,-55,-43,-48,-65,-53,88,-26,-61,-100,14,-27,79,-75
-11,-42,15,37,0,-98,-23,6,-54,32,-2,80,-53,42,35,7,-13,78,-26,-22
-62,99,-31,68,14,49,-46,53,35,-40,5,-54,37,-92,86,-96,-73,-66,-11,57
-37,-51,66,-47,85,-36,-51,40,-36,-64,92,-83,72,-37,-65,9,34,61,94,-53
-80,-57,-44,-35,78,-96,-94,-61,16,-34,-85,56,-54,-56,-92,60,74,12,-2,80
-95,29,62,-69,-60,-81,39,85,70,36,16,-26,59,55,86,38,11,4,-89,42
60,-6,-91,65,-50,-95,-100,-62,-17,81,60,-63,78,-75,30,30,-60,-80,-11,-88
-75,77,90,-41,18,60,-1,98,45,74,92,-3,-70,-75,4,-25,35,-13,-82,36
70,77,-64,77,-11,-94,-6,-57,90,-17,-76,-83,-63,37,49,23,44,-26,82,8
-66,51,25,40,-35,-49,-28,2,-81,-37,5,38,-36,-82,-22,0,59,-6,-29,77
-46,-28,-88,-58,-73,74,29,-19,-52,70,-83,-73,21,-56,-59,62,-42,90,20,76
